,id,type,xyz,cif,smiles,structure_metadata,doi,orca_out,orca_xyz,singlet_energy,triplet_energy,quintet_energy,journal
348,UTEXID,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/UTEXID_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/UTEXID.cif,c12=CC3=[N]4C(=C(C(F)(F)F)c5n6[Zn]74([N]4=C(C=CC4=Cc6cc5)C(=c(n17)cc2)C(F)(F)F)N1[CH]C=CC=C1)C=C3,"{""audit_creation_date"": ""2021-05-03"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""UTEXID"", ""database_code_depnum_ccdc_archive"": ""CCDC 2035494"", ""chemical_formula_sum"": ""C27 H15 F6 N5 Zn1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""60"", ""journal_year"": ""2021"", ""journal_page_first"": ""12829"", ""journal_name_full"": ""Angew.Chem.,Int.Ed. "", ""publ_author_name"": [""P.Yadav"", ""S.Khoury"", ""N.Fridman"", ""V.K.Sharma"", ""A.Kumar"", ""M.Majdoub"", ""A.Kumar"", ""Y.Diskin-Posner"", ""A.Mahammed"", ""Z.Gross""]}",10.1002/anie.202103477,,,-3687.650021826238,-3687.587731700333,-3687.519377262382,"Angew.Chem.,Int.Ed. "
349,UTEYIE,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/UTEYIE_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/UTEYIE.cif,c1ccc(C2=c3ccc4=C(C5=[N]6[Zn]7([N]8=C2C=CC8=C(c2ccc(C(=C6C=C5)c5ccccc5)n72)c2ccccc2c2cn(C5=C[CH][CH][CH][N]5)nn2)(n34)N2[CH]C=CC=C2)c2ccccc2)cc1,"{""audit_creation_date"": ""2021-05-03"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""UTEYIE"", ""database_code_depnum_ccdc_archive"": ""CCDC 2061921"", ""chemical_formula_sum"": ""C56 H37 N9 Zn1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""60"", ""journal_year"": ""2021"", ""journal_page_first"": ""18006"", ""journal_name_full"": ""Angew.Chem.,Int.Ed. "", ""publ_author_name"": [""J.Trouve"", ""P.Zardi"", ""S.Al-Shehimy"", ""T.Roisnel"", ""R.Gramage-Doria""]}",10.1002/anie.202184011,,,-4424.022858359095,-4423.964782082708,-4423.896833654157,"Angew.Chem.,Int.Ed. "
350,UVUCIY,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/UVUCIY_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/UVUCIY.cif,[N]12=C3C=CC2=C(c2n4[Rh]51(n1c(=C3c3ccccc3)ccc1=C(C1=[N]5C(=C(c4cc2)c2ccccc2)C=C1)c1ccccc1)(Cl)N1[CH]C=C(C=C1)c1ccccc1)c1ccccc1,"{""audit_creation_date"": ""2011-09-14"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""UVUCIY"", ""database_code_depnum_ccdc_archive"": ""CCDC 814313"", ""chemical_formula_sum"": ""C61 H49 Cl1 N5 O2 Rh1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""47"", ""journal_year"": ""2011"", ""journal_page_first"": ""8427"", ""journal_name_full"": ""Chem.Commun. "", ""publ_author_name"": [""T.Sakano"", ""K.Higashiguchi"", ""K.Matsuda""]}",10.1039/c1cc12041g,,,-2958.702839509732,-2958.638399092587,-2958.566825127848,Chem.Commun. 
351,UVUCOE,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/UVUCOE_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/UVUCOE.cif,c1ccccc1C1=C2C=CC3=[N]2[Rh]24(n5c(=C3c3ccccc3)ccc5=C(C3=[N]2C(=C(c2ccc1n42)c1ccccc1)C=C3)c1ccccc1)(N1[CH]C=C(C(=C1)C)c1c(cccc1C)C)Cl,"{""audit_creation_date"": ""2011-09-14"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""UVUCOE"", ""database_code_depnum_ccdc_archive"": ""CCDC 814314"", ""chemical_formula_sum"": ""C59 H47 Cl1 N5 O1 Rh1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""47"", ""journal_year"": ""2011"", ""journal_page_first"": ""8427"", ""journal_name_full"": ""Chem.Commun. "", ""publ_author_name"": [""T.Sakano"", ""K.Higashiguchi"", ""K.Matsuda""]}",10.1039/c1cc12041g,,,,,,Chem.Commun. 
352,VACQUL,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/VACQUL_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/VACQUL.cif,[Ni@]123[N]4=C5C=c6ccc(=CC7=[N]2C(=C(C(C)(C)C)c2ccc(C=C4C=C5)n12)C=C7)n36,"{""audit_creation_date"": ""1999-03-24"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""VACQUL"", ""database_code_depnum_ccdc_archive"": null, ""chemical_formula_sum"": ""C24 H20 N4 Ni1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""37"", ""journal_year"": ""1998"", ""journal_page_first"": ""2117"", ""journal_name_full"": ""Inorg.Chem. "", ""publ_author_name"": [""Xing-Zhi Song"", ""W.Jentzen"", ""L.Jaquinod"", ""R.G.Khoury"", ""C.J.Medforth"", ""Song-Ling Jia"", ""Jian-Guo Ma"", ""K.M.Smith"", ""J.A.Shelnutt""]}",10.1021/ic9711978,,,-2651.97515470966,,,Inorg.Chem. 
353,VAFQEY,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/VAFQEY_0.xyz,,[Ni@]123[N]4=C5C=CC4=Cc4ccc(C(=C6[N]3=C(C=c3n1c(=C5C(C)C)cc3)C=C6)C(C)C)n24,null,,,,-2730.466370126466,-2730.441540092387,-2730.375405725391,
354,VAFQIC,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/VAFQIC_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/VAFQIC.cif,[Zn]123([N]4=C5C=CC4=C(C(C)C)c4n1c(C=C1[N]2=C(C(=c2ccc(=C5)n32)C(C)C)C=C1)cc4)N1[CH]C=CC=C1,"{""audit_creation_date"": ""1999-03-24"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""VAFQIC"", ""database_code_depnum_ccdc_archive"": null, ""chemical_formula_sum"": ""C31 H29 N5 Zn1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""37"", ""journal_year"": ""1998"", ""journal_page_first"": ""2009"", ""journal_name_full"": ""Inorg.Chem. "", ""publ_author_name"": [""Xing-Zhi Song"", ""L.Jaquinod"", ""W.Jentzen"", ""D.J.Nurco"", ""Song-Ling Jia"", ""R.G.Khoury"", ""Jian-Guo Ma"", ""C.J.Medforth"", ""K.M.Smith"", ""J.A.Shelnutt""]}",10.1021/ic980289+,,,-3249.406380059449,-3249.346432868393,-3249.277135936904,Inorg.Chem. 
355,VAFTUR,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/VAFTUR_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/VAFTUR.cif,C(#Cc1ccc(cc1)CCCC)C1=C2[N]3=C(C(=c4n5c(=C(C6=[N]7C(=C(c8n(c1cc8)[Zn]357N1[CH]C=CC=C1)C#Cc1ccc(cc1)CCCC)C=C6)C#Cc1ccc(cc1)CCCC)cc4)C#Cc1ccc(cc1)/C=C/CC)C=C2,"{""audit_creation_date"": ""1999-03-24"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""VAFTUR"", ""database_code_depnum_ccdc_archive"": null, ""chemical_formula_sum"": ""C73 H65 N5 Zn1"", ""chemical_formula_moiety"": """", ""journal_volume"": null, ""journal_year"": ""1998"", ""journal_page_first"": ""1607"", ""journal_name_full"": ""J.Chem.Soc.,Perkin Trans.1 "", ""publ_author_name"": [""H.L.Anderson"", ""A.P.Wylie"", ""K.Prout""]}",10.1039/a800992i,,,-4867.197306993739,-4867.150173459778,-4867.089791935118,"J.Chem.Soc.,Perkin Trans.1 "
356,VATXIX,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/VATXIX_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/VATXIX.cif,[Zn]123([N]4=C5C=CC4=C(c4ccc(C(=C6C=CC(=[N]26)C(=c2ccc(=C5c5ccccc5NC(=O)Nc5ccc(cc5)Cl)n12)c1ccccc1NC(=O)Nc1ccc(cc1)Cl)c1c(cccc1)NC(=O)Nc1ccc(cc1)Cl)n34)c1ccccc1NC(=O)Nc1ccc(cc1)Cl)O[S](C)C,"{""audit_creation_date"": ""1999-03-24"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""VATXIX"", ""database_code_depnum_ccdc_archive"": ""CCDC 111801"", ""chemical_formula_sum"": ""C82 H78 Cl4 N12 O9 S5 Zn1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""120"", ""journal_year"": ""1998"", ""journal_page_first"": ""11684"", ""journal_name_full"": ""J.Am.Chem.Soc. "", ""publ_author_name"": [""R.C.Jagessar"", ""M.Shang"", ""W.R.Scheidt"", ""D.H.Burns""]}",10.1021/ja982052i,,,,,,J.Am.Chem.Soc. 
357,VAVRAN,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/VAVRAN_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/VAVRAN.cif,c1cc2=C(C3=[N]4[Ni@@]56n7c(ccc7C(=C7[N]5=C(C=C7)C=c1n26)c1ccccc1)C(=C4C=C3)N=[N]=[N])c1ccccc1,"{""audit_creation_date"": ""2012-04-25"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""VAVRAN"", ""database_code_depnum_ccdc_archive"": ""CCDC 870163"", ""chemical_formula_sum"": ""C32 H19 N7 Ni1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""14"", ""journal_year"": ""2012"", ""journal_page_first"": ""190"", ""journal_name_full"": ""Org.Lett. "", ""publ_author_name"": [""K.Yamashita"", ""K.Kataoka"", ""M.S.Asano"", ""K.Sugiura""]}",10.1021/ol3013364,,,-3119.777414066238,-3119.757648437013,-3119.693339139332,Org.Lett. 
358,VAVRER,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/VAVRER_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/VAVRER.cif,C12=[N]3[Ni@]45n6c(C(=C7C=CC(=[N]57)C(=c5n4c(=C1c1ccccc1)cc5)N=[N]=[N])c1ccccc1)ccc6C(=C3C=C2)N=[N]=[N],"{""audit_creation_date"": ""2012-04-25"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""VAVRER"", ""database_code_depnum_ccdc_archive"": ""CCDC 870164"", ""chemical_formula_sum"": ""C32 H18 N10 Ni1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""14"", ""journal_year"": ""2012"", ""journal_page_first"": ""190"", ""journal_name_full"": ""Org.Lett. "", ""publ_author_name"": [""K.Yamashita"", ""K.Kataoka"", ""M.S.Asano"", ""K.Sugiura""]}",10.1021/ol3013364,,,-3283.259687008543,-3283.236332068582,-3283.179735296897,Org.Lett. 
359,VEFZOY,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/VEFZOY_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/VEFZOY.cif,[N]12=C3C(=c4ccc5=C(C6=[N]7[Rh]1(n1c(ccc1C(=C2C=C3)c1ccc(cc1)C)C(=C7C=C6)c1ccc(cc1)C)([C@@H](c1ccccc1)Oc1ccccc1)n45)c1ccc(cc1)C)c1ccc(cc1)C,"{""audit_creation_date"": ""2017-09-11"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""VEFZOY"", ""database_code_depnum_ccdc_archive"": ""CCDC 1552671"", ""chemical_formula_sum"": ""C62 H48 Cl3 N4 O1 Rh1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""36"", ""journal_year"": ""2017"", ""journal_page_first"": ""3456"", ""journal_name_full"": ""Organometallics "", ""publ_author_name"": [""Chen Chen"", ""Kin Shing Chan""]}",10.1021/acs.organomet.7b00386,,,-2753.306528215308,-2753.237493685197,-2753.165133656436,Organometallics 
360,VEXSIC,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/VEXSIC_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/VEXSIC.cif,Cc1ccc(C2=c3ccc4=C(c5ccc(C)cc5)C5=[N]6[Ir]7([N]8=C2C=CC8=C(c2ccc(C(=C6C=C5)c5ccc(C)cc5)n72)c2ccc(C)cc2)(n34)([N](C)(C)C)Cl)cc1,"{""audit_creation_date"": ""2013-05-24"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""VEXSIC"", ""database_code_depnum_ccdc_archive"": ""CCDC 864504"", ""chemical_formula_sum"": ""C53 H49 Cl5 Ir1 N5"", ""chemical_formula_moiety"": """", ""journal_volume"": ""31"", ""journal_year"": ""2012"", ""journal_page_first"": ""3628"", ""journal_name_full"": ""Organometallics "", ""publ_author_name"": [""B.J.Anding"", ""A.Ellern"", ""L.K.Woo""]}",10.1021/om300135f,,,-2805.177909380555,-2805.109703391873,-2805.035269367791,Organometallics 
361,VEXTAV,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/VEXTAV_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/VEXTAV.cif,c1c(C)ccc(C2=c3ccc4=C(c5ccc(cc5)C)C5=[N]6[Ir]7([C][O])(n8c(ccc8C(=C8C=CC2=[N]78)c2ccc(cc2)C)C(=C6C=C5)c2ccc(C)cc2)(n34)N=C=S)c1,"{""audit_creation_date"": ""2013-05-24"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""VEXTAV"", ""database_code_depnum_ccdc_archive"": ""CCDC 864501"", ""chemical_formula_sum"": ""C50 H36 Ir1 N5 O1 S1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""31"", ""journal_year"": ""2012"", ""journal_page_first"": ""3628"", ""journal_name_full"": ""Organometallics "", ""publ_author_name"": [""B.J.Anding"", ""A.Ellern"", ""L.K.Woo""]}",10.1021/om300135f,,,-2774.913646679278,-2774.848434176527,-2774.776444056732,Organometallics 
362,VICCUG,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/VICCUG_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/VICCUG.cif,c1(ccccc1)C(=O)[Ir]123n4c5=C(C6=[N]2C(=C(c2ccc(C(=C7[N]1=C(C=C7)C(=c4cc5)c1ccc(cc1)C)c1ccc(cc1)C)n32)c1ccc(cc1)C)C=C6)c1ccc(cc1)C,"{""audit_creation_date"": ""2007-06-01"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""VICCUG"", ""database_code_depnum_ccdc_archive"": ""CCDC 628255"", ""chemical_formula_sum"": ""C62 H49 Ir1 N4 O1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""26"", ""journal_year"": ""2007"", ""journal_page_first"": ""965"", ""journal_name_full"": ""Organometallics "", ""publ_author_name"": [""Xu Song"", ""Kin Shing Chan""]}",10.1021/om060849+,,,-2515.298393570118,-2515.225862959394,-2515.151687396572,Organometallics 
363,VICDOB,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/VICDOB_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/VICDOB.cif,c1cc(ccc1C(=O)[Ir]123n4c5=C(C6=[N]3C(=C(c3n2c(C(=C2[N]1=C(C(=c4cc5)c1ccc(cc1)C)C=C2)c1ccc(C)cc1)cc3)c1ccc(cc1)C)C=C6)c1ccc(cc1)C)F,"{""audit_creation_date"": ""2007-06-01"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""VICDOB"", ""database_code_depnum_ccdc_archive"": ""CCDC 628259"", ""chemical_formula_sum"": ""C62 H48 F1 Ir1 N4 O1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""26"", ""journal_year"": ""2007"", ""journal_page_first"": ""965"", ""journal_name_full"": ""Organometallics "", ""publ_author_name"": [""Xu Song"", ""Kin Shing Chan""]}",10.1021/om060849+,,,-2614.494611187178,-2614.422231779424,-2614.348152789209,Organometallics 
364,VICDUH,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/VICDUH_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/VICDUH.cif,c1cc(ccc1C(=O)[Ir]123[N]4=C5C=CC4=C(c4n3c(C(=C3[N]2=C(C(=c2n1c(=C5c1ccc(cc1)C)cc2)c1ccc(cc1)C)C=C3)c1ccc(cc1)C)cc4)c1ccc(cc1)C)Cl,"{""audit_creation_date"": ""2007-06-01"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""VICDUH"", ""database_code_depnum_ccdc_archive"": ""CCDC 628260"", ""chemical_formula_sum"": ""C62 H48 Cl1 Ir1 N4 O1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""26"", ""journal_year"": ""2007"", ""journal_page_first"": ""965"", ""journal_name_full"": ""Organometallics "", ""publ_author_name"": [""Xu Song"", ""Kin Shing Chan""]}",10.1021/om060849+,,,-2974.77261970159,-2974.699543685599,-2974.626050358626,Organometallics 
365,VIMZUN,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/VIMZUN_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/VIMZUN.cif,[Zn]123([N]4=C5C=CC4=C(c4n3c(C(=C3[N]2=C(C(=c2n1c(=C5c1ccccc1)cc2)c1ccccc1)C=C3)c1ccccc1)cc4)c1ccccc1)N1[CH]C=C(NC(=O)c2ccncc2)C=C1,"{""audit_creation_date"": ""2008-01-22"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""VIMZUN"", ""database_code_depnum_ccdc_archive"": ""CCDC 664888"", ""chemical_formula_sum"": ""C72 H57 N7 O2 Zn1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""46"", ""journal_year"": ""2007"", ""journal_page_first"": ""7351"", ""journal_name_full"": ""Inorg.Chem. "", ""publ_author_name"": [""D.K.Kumar"", ""A.Das"", ""P.Dastidar""]}",10.1021/ic0702163,,,-4351.76807661102,-4351.709127254481,-4351.640688398746,Inorg.Chem. 
366,VOFDIE,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/VOFDIE_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/VOFDIE.cif,C12=C(c3ccc4C(=C5C=CC6=[N]5[Ir]5([N]2=C(C=C1)C(=c1ccc(=C6c2ccc(cc2)C)n51)c1ccc(cc1)C)(Cc1ccc(cc1)C(C)(C)C)n34)c1ccc(cc1)C)c1ccc(cc1)C,"{""audit_creation_date"": ""2009-01-06"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""VOFDIE"", ""database_code_depnum_ccdc_archive"": ""CCDC 700158"", ""chemical_formula_sum"": ""C59 H51 Ir1 N4"", ""chemical_formula_moiety"": """", ""journal_volume"": ""27"", ""journal_year"": ""2008"", ""journal_page_first"": ""3043"", ""journal_name_full"": ""Organometallics "", ""publ_author_name"": [""Chi Wai Cheung"", ""Kin Shing Chan""]}",10.1021/om700751h,,,-2598.278133031404,-2598.203819614721,-2598.133916749881,Organometallics 
367,VOQPOG,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/VOQPOG_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/VOQPOG.cif,CN1[CH]N([Ru]234([C][O])n5c6=C(C7=[N]4C(=C(c4ccc(C(=C8C=CC(=[N]28)C(=c5cc6)c2ccccc2)c2ccccc2)n34)c2ccccc2)C=C7)c2ccccc2)C=C1,"{""audit_creation_date"": ""2001-12-11"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""VOQPOG"", ""database_code_depnum_ccdc_archive"": ""CCDC 143799"", ""chemical_formula_sum"": ""C51 H36 Cl6 N6 O1 Ru1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""5"", ""journal_year"": ""2001"", ""journal_page_first"": ""419"", ""journal_name_full"": ""J.Porphyrins Phthalocyanines "", ""publ_author_name"": [""P.G.Jene"", ""J.A.Ibers""]}",10.1002/jpp.344,,,-2382.847849932438,-2382.782490987066,-2382.703936048424,J.Porphyrins Phthalocyanines 
368,VOZDIZ,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/VOZDIZ_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/VOZDIZ.cif,c1cc2=C(c3ccccc3)C3=[N]4[Zn]56(n7c(C(=C4C=C3)c3ccccc3)ccc7C(=C3[N]6=C(C=C3)C(=c1n25)c1ccccc1)c1ccccc1)ON1C(=CC=C2C=CC=C[C]12)/C=C/c1ccc(cc1)OC,"{""audit_creation_date"": ""2015-02-11"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""VOZDIZ"", ""database_code_depnum_ccdc_archive"": ""CCDC 983906"", ""chemical_formula_sum"": ""C62 H43 N5 O2 Zn1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""88"", ""journal_year"": ""2015"", ""journal_page_first"": ""190"", ""journal_name_full"": ""Polyhedron "", ""publ_author_name"": [""A.Szemik-Hojniak"", ""K.Oberda"", ""I.Deperasinska"", ""Y.P.Nizhnik"", ""L.Jerzykiewicz""]}",10.1016/j.poly.2014.12.025,,,-4587.331653262029,-4587.273054018406,-4587.205163441752,Polyhedron 
369,VUMYEK01,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/VUMYEK01_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/VUMYEK01.cif,c1(ccccc1)C1=C2[N]3=C(C(=c4ccc5=C(c6ccccc6)C6=[N]7[Mn]3(n3c1ccc3C(=C7C=C6)c1ccccc1)(I)n45)c1ccccc1)C=C2,"{""audit_creation_date"": ""2020-04-29"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""VUMYEK01"", ""database_code_depnum_ccdc_archive"": ""CCDC 1977355"", ""chemical_formula_sum"": ""C45 H29 Cl3 I1 Mn1 N4"", ""chemical_formula_moiety"": """", ""journal_volume"": ""184"", ""journal_year"": ""2020"", ""journal_page_first"": ""114488"", ""journal_name_full"": ""Polyhedron "", ""publ_author_name"": [""A.N.Bone"", ""S.E.Stavretis"", ""J.Krzystek"", ""Zhiming Liu"", ""Qiang Chen"", ""Zheng Gai"", ""Xiaoping Wang"", ""C.A.Steren"", ""X.B.Powers"", ""A.A.Podlesnyak"", ""Xue-Tai Chen"", ""J.Telser"", ""Haidong Zhou"", ""Zi-Ling Xue""]}",10.1016/j.poly.2020.114488,,,,,,Polyhedron 
370,VUMYUA,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/VUMYUA_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/VUMYUA.cif,[Mn]123(Br)[N]4=C5C(=c6ccc(=C(C7=[N]1C(=C(c1ccc(C(=C4C=C5)c4ccccc4)n31)c1ccccc1)C=C7)c1ccccc1)n26)c1ccccc1,"{""audit_creation_date"": ""2020-04-29"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""VUMYUA"", ""database_code_depnum_ccdc_archive"": ""CCDC 1977356"", ""chemical_formula_sum"": ""C45 H29 Br1 Cl3 Mn1 N4"", ""chemical_formula_moiety"": """", ""journal_volume"": ""184"", ""journal_year"": ""2020"", ""journal_page_first"": ""114488"", ""journal_name_full"": ""Polyhedron "", ""publ_author_name"": [""A.N.Bone"", ""S.E.Stavretis"", ""J.Krzystek"", ""Zhiming Liu"", ""Qiang Chen"", ""Zheng Gai"", ""Xiaoping Wang"", ""C.A.Steren"", ""X.B.Powers"", ""A.A.Podlesnyak"", ""Xue-Tai Chen"", ""J.Telser"", ""Haidong Zhou"", ""Zi-Ling Xue""]}",10.1016/j.poly.2020.114488,,,-5634.135416161374,-5634.150655362666,-5634.181183515246,Polyhedron 
371,VUMZAH,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/VUMZAH_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/VUMZAH.cif,c1(ccccc1)C1=c2n3[Mn]45(Br)[N]6=C1C=CC6=C(c1ccccc1)c1n5c(C(=C5[N]4=C(C(=c3cc2)c2ccccc2)C=C5)c2ccccc2)cc1,"{""audit_creation_date"": ""2020-04-29"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""VUMZAH"", ""database_code_depnum_ccdc_archive"": ""CCDC 1977357"", ""chemical_formula_sum"": ""C45 H30 Br1 Cl2 Mn1 N4"", ""chemical_formula_moiety"": """", ""journal_volume"": ""184"", ""journal_year"": ""2020"", ""journal_page_first"": ""114488"", ""journal_name_full"": ""Polyhedron "", ""publ_author_name"": [""A.N.Bone"", ""S.E.Stavretis"", ""J.Krzystek"", ""Zhiming Liu"", ""Qiang Chen"", ""Zheng Gai"", ""Xiaoping Wang"", ""C.A.Steren"", ""X.B.Powers"", ""A.A.Podlesnyak"", ""Xue-Tai Chen"", ""J.Telser"", ""Haidong Zhou"", ""Zi-Ling Xue""]}",10.1016/j.poly.2020.114488,,,-5634.135465326256,-5634.139296993148,-5634.18106776322,Polyhedron 
372,VURJOK,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/VURJOK_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/VURJOK.cif,[Si]123([N]4=C5C=CC4=C(c4ccc(C(=C6C=CC(=[N]26)C(=c2ccc(=C5c5ccccc5)n12)c1ccccc1)c1ccccc1)n34)c1ccccc1)(O[Si](C)(C)c1ccccc1)O[Si](C)(C)c1ccccc1,"{""audit_creation_date"": ""2020-09-07"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""VURJOK"", ""database_code_depnum_ccdc_archive"": ""CCDC 1977452"", ""chemical_formula_sum"": ""C60 H50 N4 O2 Si3"", ""chemical_formula_moiety"": """", ""journal_volume"": ""59"", ""journal_year"": ""2020"", ""journal_page_first"": ""13533"", ""journal_name_full"": ""Inorg.Chem. "", ""publ_author_name"": [""B.A.Hussein"", ""Z.Shakeel"", ""A.T.Turley"", ""A.N.Bismillah"", ""K.M.Wolfstadt"", ""J.E.Pia"", ""Melanie Pilkington?"", ""P.R.McGonigal"", ""M.J.Adler""]}",10.1021/acs.inorgchem.0c01891,,,-3550.086449226581,-3550.025162002063,-3549.957641889661,Inorg.Chem. 
